card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,band
Forest (302) - JP Full Art,2.0,3.49,1.4,74.50000000000001,-30.000000000000004,1215.0,live,$2-5
"Crossbones, Malicious Mercenary",0.26,0.35,0.15,34.615384615384606,-42.30769230769232,628.0,live,$0-1
"Donatello, Way with Machines (Borderless)",0.36,0.35,0.15,-2.7777777777777803,-58.333333333333336,705.0,live,$0-1
Plains (Showcase),2.81,3.99,2.38,41.99288256227759,-15.302491103202854,1359.0,live,$2-5
Scene of the Crime,0.44,0.59,0.15,34.09090909090908,-65.90909090909092,651.0,live,$0-1
Heap Gate,0.41,1.29,0.34,214.63414634146343,-17.073170731707307,1324.0,live,$0-1
Sleight of Hand (JP Alternate Art),1.12,2.79,0.44,149.10714285714283,-60.71428571428572,671.0,live,$1-2
Ultron the Annihilator,47.06,54.99,45.2,16.850828729281766,-3.952401189970249,539.0,live,$20-50
Mirrorform,1.75,2.99,1.28,70.85714285714288,-26.857142857142858,664.0,live,$1-2
Fade from History,3.59,4.49,3.33,25.069637883008365,-7.242339832869075,752.0,live,$2-5
Dragonlord Dromoka,2.07,3.49,0.98,68.59903381642515,-52.65700483091788,566.0,live,$2-5
Birthing Ritual,4.04,6.99,3.97,73.01980198019803,-1.7326732673267289,764.0,live,$2-5
"Korvold, Fae-Cursed King",0.47,1.29,0.2,174.468085106383,-57.44680851063829,938.0,live,$0-1
Craterhoof Behemoth,23.99,27.99,20.97,16.673614005835766,-12.588578574406,543.0,live,$20-50
"Valentin, Dean of the Vein",1.05,1.29,0.98,22.857142857142858,-6.666666666666672,654.0,live,$1-2
Farseek,0.78,1.79,0.5700000000000001,129.4871794871795,-26.92307692307692,621.0,live,$0-1
Carnelian Orb of Dragonkind,0.32,0.79,0.31,146.875,-3.1250000000000027,605.0,live,$0-1
Estrid's Invocation,0.34,0.79,0.15,132.35294117647058,-55.88235294117647,675.0,live,$0-1
Three Visits,4.18,7.49,4.15,79.18660287081342,-0.7177033492822814,922.0,live,$2-5
Thran Dynamo (Borderless),4.79,6.99,4.93,45.92901878914405,2.922755741127342,590.0,live,$2-5
Swamp (0274) - Full Art,0.91,1.99,0.51,118.68131868131869,-43.95604395604396,1637.0,live,$0-1
Iridescent Vinelasher,1.08,1.79,0.41,65.74074074074073,-62.037037037037045,685.0,live,$1-2
Arbor Elf,0.34,0.99,0.15,191.17647058823525,-55.88235294117647,785.0,live,$0-1
"Black Cat, Cunning Thief",0.71,1.29,0.15,81.69014084507043,-78.87323943661971,658.0,live,$0-1
Void Rend,0.38,0.99,0.15,160.52631578947367,-60.526315789473685,696.0,live,$0-1
Enchantress's Presence,1.36,2.29,1.03,68.38235294117646,-24.264705882352946,612.0,live,$1-2
Plains (0273),0.51,1.99,0.34,290.19607843137254,-33.33333333333333,1155.0,live,$0-1
Deeproot Pilgrimage,1.74,3.49,1.08,100.57471264367815,-37.93103448275862,631.0,live,$1-2
Talisman of Conviction,0.4,0.59,0.31,47.49999999999999,-22.500000000000007,882.0,live,$0-1
Mines of Moria (Borderless),2.14,3.49,1.51,63.08411214953272,-29.4392523364486,577.0,live,$2-5
"Malcolm, Alluring Scoundrel",2.2,3.99,2.05,81.36363636363636,-6.818181818181834,562.0,live,$2-5
"Ghalta, Primal Hunger",1.21,1.79,0.81,47.93388429752067,-33.05785123966942,746.0,live,$1-2
"Tam, Mindful First-Year",0.48,0.59,0.15,22.916666666666664,-68.74999999999999,633.0,live,$0-1
Swamp (0277),1.4,2.29,0.94,63.57142857142859,-32.857142857142854,1062.0,live,$1-2
Clarion Conqueror,2.08,3.49,0.71,67.78846153846155,-65.86538461538461,790.0,live,$2-5
Fabled Passage,1.48,1.49,1.17,0.6756756756756763,-20.945945945945947,747.0,live,$1-2
"Rikku, Resourceful Guardian",0.36,0.49,0.15,36.11111111111112,-58.333333333333336,671.0,live,$0-1
Island (Showcase),1.3,3.49,1.03,168.46153846153848,-20.76923076923077,1441.0,live,$1-2
"Silver Sable, Mercenary Leader",0.26,0.49,0.15,88.46153846153845,-42.30769230769232,654.0,live,$0-1
The Rise of Sozin,1.66,2.29,0.63,37.95180722891568,-62.04819277108433,594.0,live,$1-2
Blossoming Defense,0.32,0.49,0.15,53.12499999999999,-53.125,737.0,live,$0-1
"Tatyova, Benthic Druid",0.31,0.35,0.15,12.903225806451609,-51.61290322580645,618.0,live,$0-1
Slagstorm,0.38,0.59,0.15,55.26315789473684,-60.526315789473685,920.0,live,$0-1
Ornithopter of Paradise,0.7,0.99,0.39,41.42857142857144,-44.28571428571428,835.0,live,$0-1
Aftermath Analyst,0.79,1.29,0.76,63.291139240506325,-3.797468354430383,837.0,live,$0-1
Mistrise Village (Borderless),10.75,17.99,8.85,67.34883720930232,-17.674418604651166,559.0,live,$10-20
Celestial Armor,0.48,1.29,0.15,168.75000000000003,-68.74999999999999,683.0,live,$0-1
"Massacre Girl, Known Killer",0.79,1.79,0.5700000000000001,126.58227848101264,-27.848101265822777,744.0,live,$0-1
Wonder,2.26,3.49,1.87,54.42477876106197,-17.25663716814158,629.0,live,$2-5
Lightning Bolt,1.38,1.99,1.03,44.20289855072465,-25.3623188405797,948.0,live,$1-2
"Thanos, Death's Consort (Borderless)",4.46,4.99,3.5500000000000003,11.883408071748883,-20.40358744394618,560.0,live,$2-5
Ring of the Lucii,0.32,0.35,0.15,9.374999999999991,-53.125,661.0,live,$0-1
Scorched Geyser (Extended Art),2.48,2.79,1.26,12.500000000000004,-49.193548387096776,589.0,live,$2-5
Tranquil Landscape,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,994.0,live,$0-1
Enthusiastic Mechanaut,0.28,0.69,0.15,146.4285714285714,-46.42857142857144,696.0,live,$0-1
Brass Squire,3.32,2.29,0.87,-31.024096385542165,-73.79518072289156,630.0,live,$2-5
Displace,0.38,1.29,0.31,239.47368421052636,-18.42105263157895,643.0,live,$0-1
"Valgavoth, Terror Eater",16.54,22.99,15.37,38.99637243047158,-7.0737605804111245,562.0,live,$10-20
Eldritch Immunity,7.34,6.49,7.41,-11.58038147138964,0.9536784741144452,585.0,live,$5-10
Panther Habit,3.17,4.99,3.18,57.41324921135648,0.3154574132492186,616.0,live,$2-5
Avengers Tower,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,1064.0,live,$0-1
Solemnity,9.85,11.99,8.75,21.725888324873104,-11.167512690355329,551.0,live,$5-10
Dwarven Mine,0.36,0.49,0.16,36.11111111111112,-55.55555555555556,679.0,live,$0-1
Path of Ancestry,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,691.0,live,$0-1
Crashing Footfalls,1.41,1.99,0.58,41.13475177304966,-58.86524822695035,1115.0,live,$1-2
Flooded Strand,14.9,22.99,13.65,54.295302013422805,-8.389261744966444,685.0,live,$10-20
Whispersilk Cloak,1.62,2.99,1.3,84.5679012345679,-19.75308641975309,984.0,live,$1-2
"Ojer Taq, Deepest Foundation",29.76,39.99,23.22,34.375,-21.97580645161291,543.0,live,$20-50
Nihil Spellbomb,2.55,4.99,2.86,95.68627450980397,12.156862745098042,1062.0,live,$2-5
Swamp (0276),0.73,1.79,0.2,145.2054794520548,-72.6027397260274,1154.0,live,$0-1
Abstergo Entertainment,2.62,4.99,2.07,90.45801526717555,-20.99236641221375,690.0,live,$2-5
Krang & Shredder,0.32,0.49,0.15,53.12499999999999,-53.125,599.0,live,$0-1
"Shredder, Unrelenting (Borderless)",0.36,0.35,0.15,-2.7777777777777803,-58.333333333333336,625.0,live,$0-1
"Toski, Bearer of Secrets",7.44,7.99,7.17,7.392473118279567,-3.629032258064522,641.0,live,$5-10
Stitcher's Supplier,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,724.0,live,$0-1
Blade of the Bloodchief,4.36,7.99,3.63,83.25688073394495,-16.743119266055054,887.0,live,$2-5
Midnight Clock,0.34,0.79,0.16,132.35294117647058,-52.94117647058824,960.0,live,$0-1
Raise the Past,0.55,1.29,0.15,134.54545454545453,-72.72727272727273,749.0,live,$0-1
Bonders' Enclave,0.4,1.29,0.36,222.5,-10.000000000000009,840.0,live,$0-1
Parapet Thrasher,1.31,0.79,1.04,-39.69465648854962,-20.610687022900763,1189.0,live,$1-2
"Abigale, Eloquent First-Year",0.38,0.49,0.15,28.947368421052627,-60.526315789473685,715.0,live,$0-1
Bountiful Landscape,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,923.0,live,$0-1
Woodland Cemetery,0.65,1.49,0.46,129.23076923076923,-29.230769230769237,785.0,live,$0-1
No More Lies,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,967.0,live,$0-1
Skycoach Conductor (Extended Art),0.81,0.49,0.15,-39.50617283950618,-81.48148148148148,620.0,live,$0-1
Your Temple Is Under Attack,0.38,1.79,2.5500000000000003,371.0526315789474,571.0526315789474,930.0,live,$0-1
"Ares, God of War (Extended Art)",1.15,0.79,0.51,-31.304347826086943,-55.65217391304348,597.0,live,$1-2
Dark Deal,1.99,4.99,1.54,150.75376884422113,-22.61306532663316,580.0,live,$1-2
Arbor Adherent,1.62,2.49,1.03,53.70370370370371,-36.41975308641975,820.0,live,$1-2
Ponder,2.54,4.99,2.04,96.45669291338584,-19.685039370078737,727.0,live,$2-5
Lightning Greaves,4.28,6.49,4.23,51.63551401869159,-1.1682242990654164,693.0,live,$2-5
Sodden Verdure,0.42,0.49,0.38,16.666666666666668,-9.523809523809518,803.0,live,$0-1
Plains (0191),0.24,0.49,0.15,104.16666666666669,-37.5,1501.0,live,$0-1
Consuming Corruption,0.32,0.69,0.15,115.62499999999996,-53.125,661.0,live,$0-1
Maelstrom of the Spirit Dragon,2.18,2.29,1.03,5.045871559633022,-52.75229357798166,599.0,live,$2-5
"Ivora, Insatiable Heir (Anime)",0.57,1.79,0.25,214.0350877192983,-56.14035087719298,726.0,live,$0-1
Containment Construct,0.35,0.35,0.15,0.0,-57.14285714285714,764.0,live,$0-1
Insidious Fungus,0.54,0.99,0.15,83.33333333333331,-72.22222222222221,674.0,live,$0-1
Locust Spray,0.12,0.35,0.15,191.66666666666663,25.0,744.0,live,$0-1
Kindred Dominance,3.45,5.99,3.02,73.62318840579711,-12.463768115942033,931.0,live,$2-5
Snow-Covered Swamp,0.94,1.29,0.2,37.2340425531915,-78.72340425531915,2045.0,live,$0-1
Quick Study,0.25,0.35,0.15,39.99999999999999,-40.0,902.0,live,$0-1
"Puppet Master, String Puller",0.75,1.99,0.72,165.33333333333334,-4.000000000000004,901.0,live,$0-1
Tireless Provisioner,4.12,3.99,2.03,-3.15533980582524,-50.72815533980584,640.0,live,$2-5
Generous Pup,6.46,9.49,5.01,46.90402476780186,-22.445820433436538,616.0,live,$5-10
"Betor, Kin to All",6.42,8.99,5.93,40.03115264797509,-7.632398753894084,536.0,live,$5-10
"Kogla, the Titan Ape",3.41,5.49,3.2,60.99706744868036,-6.158357771260996,558.0,live,$2-5
Jetmir's Garden,17.41,21.99,14.71,26.30672027570361,-15.508328546812171,549.0,live,$10-20
Forest (0281),0.88,1.49,0.38,69.31818181818181,-56.81818181818182,1112.0,live,$0-1
Outrageous Robbery,0.39,0.99,0.21,153.84615384615384,-46.15384615384615,657.0,live,$0-1
Rugged Prairie,0.29,0.79,0.17,172.41379310344828,-41.37931034482758,957.0,live,$0-1
Concealed Courtyard,0.86,1.99,0.7000000000000001,131.3953488372093,-18.604651162790688,793.0,live,$0-1
Worlds Within Worlds,0.2,0.49,0.15,144.99999999999997,-25.000000000000007,810.0,live,$0-1
Forgotten Ancient,0.36,0.79,0.3,119.44444444444446,-16.666666666666664,879.0,live,$0-1
"Toph, the First Metalbender (Showcase)",3.83,3.49,1.55,-8.877284595300257,-59.53002610966058,541.0,live,$2-5
Heroic Feast (Extended Art),0.88,0.99,0.19,12.499999999999998,-78.4090909090909,658.0,live,$0-1
Protection Magic,0.38,0.49,0.15,28.947368421052627,-60.526315789473685,686.0,live,$0-1
Samwise Gamgee,2.47,2.79,1.67,12.955465587044529,-32.38866396761134,565.0,live,$2-5
"Black Cat, Cunning Thief (Borderless)",1.37,1.99,0.48,45.255474452554736,-64.96350364963504,575.0,live,$1-2
"Ob Nixilis, the Fallen",1.46,2.49,0.76,70.54794520547946,-47.94520547945205,647.0,live,$1-2
"Hulk, Always Angry (Borderless)",2.85,4.49,2.04,57.54385964912281,-28.421052631578945,553.0,live,$2-5
Mountain (0295),0.41,0.79,0.26,92.68292682926833,-36.58536585365853,1080.0,live,$0-1
Castle Garenbrig,8.34,11.99,7.29,43.76498800959233,-12.589928057553957,567.0,live,$5-10
Jukai Naturalist,0.74,0.99,0.51,33.78378378378378,-31.08108108108108,643.0,live,$0-1
Sol Talisman,0.99,1.49,0.68,50.505050505050505,-31.313131313131308,784.0,live,$0-1
Thought Vessel,3.0,2.99,2.5,-0.3333333333333262,-16.666666666666664,616.0,live,$2-5
Slagwoods Bridge,0.3,0.39,0.15,30.00000000000001,-50.0,984.0,live,$0-1
Evolving Wilds,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,849.0,live,$0-1
Big Score,0.65,1.49,0.43,129.23076923076923,-33.84615384615385,815.0,live,$0-1
Spider-Man 2099,0.61,0.49,0.15,-19.672131147540984,-75.40983606557377,601.0,live,$0-1
Island (0274),0.62,1.49,0.23,140.3225806451613,-62.903225806451616,1115.0,live,$0-1
Opera Love Song,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,690.0,live,$0-1
Infernal Grasp,0.33,0.79,0.18,139.3939393939394,-45.45454545454546,948.0,live,$0-1
Shredder's Technique,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,782.0,live,$0-1
Lunar Convocation,0.93,1.49,0.15,60.21505376344085,-83.87096774193549,654.0,live,$0-1
Voltaic Key,3.88,5.99,2.5500000000000003,54.38144329896908,-34.278350515463906,563.0,live,$2-5
Restorative Technique,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1151.0,live,$0-1
Bureau Headmaster,5.86,7.49,5.15,27.815699658703068,-12.116040955631398,540.0,live,$5-10
Starnheim Courser,0.3,0.39,0.15,30.00000000000001,-50.0,699.0,live,$0-1
Thrakkus the Butcher,0.43,0.99,0.26,130.2325581395349,-39.53488372093023,624.0,live,$0-1
Ornithopter of Paradise (Retro Frame),0.44,0.99,0.4,125.0,-9.090909090909086,862.0,live,$0-1
Vodalian Hexcatcher,6.34,8.49,5.21,33.911671924290225,-17.82334384858044,609.0,live,$5-10
Raffine's Tower,13.05,16.99,11.46,30.19157088122603,-12.18390804597701,540.0,live,$10-20
Forest (0283),0.35,1.29,0.15,268.5714285714286,-57.14285714285714,1279.0,live,$0-1
Skirge Familiar,0.25,0.79,0.15,216.0,-40.0,623.0,live,$0-1
Grimm Fate - Beast Within (Borderless),1.18,1.99,0.8200000000000001,68.64406779661017,-30.508474576271176,561.0,live,$1-2
Bastion of Remembrance,0.29,0.69,0.17,137.9310344827586,-41.37931034482758,668.0,live,$0-1
Infantry Shield,0.71,1.49,0.45,109.85915492957749,-36.61971830985915,819.0,live,$0-1
South Pole Voyager,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,757.0,live,$0-1
Lightning Greaves,4.61,6.49,4.11,40.780911062906725,-10.845986984815616,604.0,live,$2-5
Nadier's Nightblade,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,743.0,live,$0-1
Path to Exile,7.55,7.99,7.91,5.827814569536429,4.768211920529806,610.0,live,$5-10
Big Score,0.65,1.49,0.36,129.23076923076923,-44.61538461538462,622.0,live,$0-1
"Zanarkand, Ancient Metropolis",0.72,0.79,0.19,9.72222222222223,-73.61111111111111,571.0,live,$0-1
"Matzalantli, the Great Door",2.63,4.49,2.29,70.72243346007606,-12.92775665399239,560.0,live,$2-5
Archmage Emeritus (Borderless),4.55,4.49,2.81,-1.3186813186813102,-38.24175824175824,539.0,live,$2-5
Wild Ride,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,978.0,live,$0-1
"Captain America, Liberator",2.47,3.99,2.18,61.53846153846153,-11.74089068825911,534.0,live,$2-5
Dictate of Erebos,18.33,22.99,16.16,25.422804146208406,-11.838516093835237,549.0,live,$10-20
Leech Collector,0.25,0.35,0.15,39.99999999999999,-40.0,871.0,live,$0-1
Helping Hand (JP Alternate Art),0.73,0.79,0.34,8.219178082191789,-53.42465753424656,599.0,live,$0-1
Inevitable Defeat,0.61,1.29,0.15,111.47540983606558,-75.40983606557377,889.0,live,$0-1
Hydra's Growth,1.85,2.29,1.22,23.78378378378378,-34.054054054054056,603.0,live,$1-2
Daily Bugle Building,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,757.0,live,$0-1
"Marwyn, the Nurturer",4.98,6.49,3.09,30.32128514056224,-37.95180722891567,556.0,live,$2-5
Leyline of Transformation,0.59,0.79,0.15,33.89830508474578,-74.57627118644066,658.0,live,$0-1
"Nev, the Practical Dean",0.33,0.49,0.15,48.48484848484848,-54.54545454545456,704.0,live,$0-1
Temple Garden,8.02,10.99,7.55,37.032418952618464,-5.860349127182042,608.0,live,$5-10
Mountain (0279),0.56,1.49,0.25,166.07142857142853,-55.35714285714286,1362.0,live,$0-1
Herd Baloth,0.3,0.79,0.26,163.33333333333334,-13.333333333333329,652.0,live,$0-1
The Earth Crystal (Borderless),21.69,23.99,18.99,10.60396496081142,-12.448132780083,523.0,live,$20-50
Perpetual Timepiece,0.26,0.49,0.15,88.46153846153845,-42.30769230769232,660.0,live,$0-1
"Loki, Lord of Misrule",58.64,79.99,58.86,36.40859481582536,0.3751705320600254,525.0,live,$50-100
Suplex,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,1085.0,live,$0-1
Touch the Spirit Realm,0.84,1.29,0.5700000000000001,53.57142857142858,-32.14285714285713,648.0,live,$0-1
"Atraxa, Grand Unifier",16.46,22.99,15.63,39.67193195625758,-5.042527339003645,667.0,live,$10-20
Marauding Blight-Priest,0.21,0.39,0.15,85.71428571428574,-28.57142857142857,860.0,live,$0-1
End of the Hunt,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,1036.0,live,$0-1
Shroofus Sproutsire (Anime),5.06,8.99,3.79,77.66798418972334,-25.098814229249005,600.0,live,$5-10
Teferi's Ageless Insight,4.89,6.49,3.87,32.71983640081801,-20.858895705521466,536.0,live,$2-5
"Bumi, Eclectic Earthbender",8.45,15.99,7.9,89.23076923076924,-6.5088757396449575,527.0,live,$5-10
Howlsquad Heavy,3.36,3.99,2.21,18.75000000000001,-34.226190476190474,600.0,live,$2-5
Snort,0.37,0.69,0.15,86.48648648648647,-59.45945945945946,885.0,live,$0-1
God-Eternal Oketra,0.76,1.49,0.71,96.05263157894736,-6.5789473684210575,615.0,live,$0-1
Frog-Squirrels,0.17,0.49,0.15,188.23529411764704,-11.764705882352953,680.0,live,$0-1
Unholy Annex // Ritual Chamber,1.68,2.99,1.75,77.9761904761905,4.166666666666671,706.0,live,$1-2
Reliquary Tower,4.27,5.49,3.38,28.571428571428587,-20.84309133489461,616.0,live,$2-5
Taurean Mauler,0.59,1.79,0.56,203.3898305084746,-5.08474576271185,883.0,live,$0-1
Aang's Iceberg,0.49,0.69,0.15,40.81632653061224,-69.38775510204081,653.0,live,$0-1
Barad-dur,1.71,1.99,1.17,16.374269005847957,-31.57894736842105,616.0,live,$1-2
Hoarding Broodlord,5.55,7.49,4.53,34.954954954954964,-18.37837837837837,529.0,live,$5-10
Mountain (0278),0.48,0.69,0.27,43.74999999999999,-43.74999999999999,1320.0,live,$0-1
Rapid Hybridization,1.46,1.99,0.67,36.3013698630137,-54.10958904109589,598.0,live,$1-2
Riverchurn Monument,1.74,2.99,0.96,71.83908045977013,-44.82758620689656,640.0,live,$1-2
Naktamun Lorespinner (Extended Art),2.33,2.49,1.75,6.866952789699576,-24.892703862660948,578.0,live,$2-5
Mountain (0275),0.32,0.79,0.15,146.875,-53.125,1852.0,live,$0-1
Practiced Scrollsmith,0.19,0.35,0.15,84.21052631578945,-21.052631578947373,931.0,live,$0-1
Command Tower,0.28,0.69,0.23,146.4285714285714,-17.85714285714286,1381.0,live,$0-1
"Hashaton, Scarab's Fist (Borderless)",0.84,2.49,0.73,196.42857142857147,-13.095238095238091,768.0,live,$0-1
Wear // Tear,1.23,2.49,0.84,102.43902439024392,-31.70731707317073,785.0,live,$1-2
Bountiful Promenade,6.76,9.99,6.68,47.7810650887574,-1.1834319526627228,800.0,live,$5-10
Nature's Lore,2.18,4.49,2.25,105.96330275229356,3.21100917431192,873.0,live,$2-5
Dispel,0.33,0.39,0.2,18.18181818181818,-39.39393939393939,885.0,live,$0-1
Parallel Lives (Borderless),28.65,42.99,28.96,50.052356020942426,1.082024432809781,527.0,live,$20-50
"Captain Mar-Vell, Space-Born",0.22,0.35,0.15,59.09090909090908,-31.818181818181824,727.0,live,$0-1
Plains (0287),0.51,0.99,0.25,94.11764705882352,-50.98039215686274,1520.0,live,$0-1
Monk Gyatso,7.54,10.99,5.07,45.75596816976128,-32.758620689655174,541.0,live,$5-10
Scavenger's Talent,0.81,1.29,0.29,59.25925925925925,-64.19753086419753,620.0,live,$0-1
Arasta of the Endless Web,0.36,0.59,0.26,63.888888888888886,-27.77777777777777,627.0,live,$0-1
Frostboil Snarl,0.36,0.49,0.15,36.11111111111112,-58.333333333333336,818.0,live,$0-1
Patriar's Seal,4.88,7.49,4.5200000000000005,53.48360655737706,-7.377049180327858,537.0,live,$2-5
Northern Air Temple,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,635.0,live,$0-1
"Spider-Man, New Champion",2.59,4.99,2.44,92.66409266409268,-5.791505791505788,540.0,live,$2-5
Force of Despair,7.89,12.99,7.91,64.63878326996199,0.2534854245880921,670.0,live,$5-10
Moment's Peace,4.16,6.99,4.16,68.02884615384616,0.0,880.0,live,$2-5
Winternight Stories,1.41,2.29,0.6900000000000001,62.41134751773051,-51.06382978723404,734.0,live,$1-2
Idol of Oblivion,2.03,2.79,1.86,37.43842364532021,-8.374384236453189,792.0,live,$2-5
Sunscorched Divide,0.31,0.59,0.15,90.32258064516128,-51.61290322580645,710.0,live,$0-1
Cankerbloom (Showcase),0.31,0.79,0.15,154.83870967741936,-51.61290322580645,656.0,live,$0-1
Crop Rotation,3.98,5.49,3.08,37.93969849246231,-22.61306532663316,715.0,live,$2-5
Agent Venom,0.48,0.69,0.2,43.74999999999999,-58.33333333333333,603.0,live,$0-1
Negate,1.12,1.79,0.59,59.82142857142856,-47.32142857142858,652.0,live,$1-2
Imprisoned in the Moon,0.28,0.69,0.15,146.4285714285714,-46.42857142857144,683.0,live,$0-1
Hinterland Sanctifier,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,990.0,live,$0-1
Trespasser's Curse,0.38,0.35,0.26,-7.89473684210527,-31.57894736842105,787.0,live,$0-1
Displacer Kitten,31.35,34.99,28.46,11.610845295055825,-9.218500797448169,533.0,live,$20-50
Glistener Elf,1.13,1.29,0.51,14.159292035398243,-54.86725663716814,803.0,live,$1-2
True Ancestry,0.25,0.35,0.15,39.99999999999999,-40.0,636.0,live,$0-1
Bastion Protector,0.36,0.49,0.19,36.11111111111112,-47.22222222222222,737.0,live,$0-1
Demonic Consultation,8.06,9.49,5.14,17.741935483870964,-36.22828784119108,545.0,live,$5-10
Seraph Sanctuary,1.17,0.99,0.39,-15.38461538461538,-66.66666666666666,642.0,live,$1-2
Magmablood Archaic,0.19,0.49,0.15,157.89473684210526,-21.052631578947373,974.0,live,$0-1
Dragonskull Summit,0.48,1.29,0.44,168.75000000000003,-8.33333333333333,999.0,live,$0-1
Swiftfoot Boots (Showcase),2.49,4.49,2.4,80.32128514056224,-3.614457831325313,593.0,live,$2-5
Swan Song,12.96,17.99,9.37,38.81172839506171,-27.700617283950628,537.0,live,$10-20
Prowler's Helm,0.71,1.49,0.52,109.85915492957749,-26.76056338028168,619.0,live,$0-1
Crypt of Agadeem,2.89,3.99,2.47,38.062283737024224,-14.532871972318336,943.0,live,$2-5
"Codsworth, Handy Helper",25.19,34.99,21.88,38.9043271139341,-13.14013497419612,524.0,live,$20-50
"Big Apple, 3 a.m.",0.37,0.69,0.15,86.48648648648647,-59.45945945945946,922.0,live,$0-1
Thrilling Discovery,0.25,0.79,0.15,216.0,-40.0,979.0,live,$0-1
Aetherize,0.37,0.99,0.26,167.56756756756758,-29.729729729729726,609.0,live,$0-1
Consuming Aberration,0.32,0.49,0.15,53.12499999999999,-53.125,733.0,live,$0-1
Dramatic Reversal,0.48,0.99,0.23,106.25,-52.08333333333333,677.0,live,$0-1
"Spider-Ham, Peter Porker (Borderless)",1.21,1.49,0.72,23.1404958677686,-40.49586776859504,550.0,live,$1-2
Inspired Tinkering,1.59,2.29,1.49,44.0251572327044,-6.289308176100635,645.0,live,$1-2
Multiversal Incursion (Borderless),2.21,3.99,1.35,80.54298642533938,-38.914027149321264,549.0,live,$2-5
Concerted Effort (Borderless),1.22,0.99,0.68,-18.852459016393443,-44.26229508196721,565.0,live,$1-2
Sky Diamond,0.38,0.69,0.2,81.57894736842104,-47.368421052631575,666.0,live,$0-1
Rumble Arena,0.3,0.35,0.15,16.666666666666664,-50.0,713.0,live,$0-1
Moonlit Meditation,0.39,0.59,0.15,51.28205128205126,-61.53846153846154,659.0,live,$0-1
Visions of Brutality,0.43,0.69,0.15,60.46511627906976,-65.11627906976744,659.0,live,$0-1
Nature's Lore,3.05,3.99,2.8000000000000003,30.81967213114756,-8.196721311475395,552.0,live,$2-5
Emerald Charm,0.1,0.35000000000000003,0.15000000000000002,250.0,50.0,329.0,WIP,$0-1
Flashfreeze,0.12,0.39,0.15,225.0,25.0,412.0,WIP,$0-1
Deathmark,0.12,0.35003999999999996,0.15,191.7,25.0,144.0,WIP,$0-1
Dimir House Guard,0.12,0.35003999999999996,0.15,191.7,25.0,188.0,WIP,$0-1
Duress,0.13,0.34996000000000005,0.15002,169.2,15.4,594.0,WIP,$0-1
Sudden Shock,0.14,0.35000000000000003,0.14994000000000002,150.0,7.1,84.0,WIP,$0-1
Skycrash,0.15,0.34995000000000004,0.15,133.3,0.0,124.0,WIP,$0-1
"Tetsuko Umezawa, Fugitive",0.15,0.34995000000000004,0.15,133.3,0.0,261.0,WIP,$0-1
Three Tree Mascot,0.15,0.34995000000000004,0.15,133.3,0.0,598.0,WIP,$0-1
Crumbling Vestige,0.16,0.34992000000000006,0.14992000000000003,118.7,-6.3,402.0,WIP,$0-1
Wingcrafter,0.16,0.34992000000000006,0.14992000000000003,118.7,-6.3,143.0,WIP,$0-1
Flywheel Racer,0.16,0.34992000000000006,0.14992000000000003,118.7,-6.3,155.0,WIP,$0-1
Dragonfly Swarm,0.17,0.35003000000000006,0.14994000000000002,105.9,-11.8,226.0,WIP,$0-1
We Say Thee Nay!,0.17,0.35003000000000006,0.14994000000000002,105.9,-11.8,804.0,WIP,$0-1
"Rishkar, Peema Renegade",0.18,0.59004,0.16992,227.8,-5.6,309.0,WIP,$0-1
Mardu Devotee,0.18,0.34991999999999995,0.14994,94.4,-16.7,265.0,WIP,$0-1
Mishra's Factory,0.19,0.34998,0.14991,84.2,-21.1,354.0,WIP,$0-1
Claim the Firstborn,0.19,0.34998,0.14991,84.2,-21.1,344.0,WIP,$0-1
"Oroku Saki, Shredder Rising",0.2,0.35000000000000003,0.15000000000000002,75.0,-25.0,603.0,WIP,$0-1
Dispelling Exhale,0.2,0.35000000000000003,0.15000000000000002,75.0,-25.0,224.0,WIP,$0-1
Town Greeter,0.2,0.35000000000000003,0.15000000000000002,75.0,-25.0,513.0,WIP,$0-1
Skirmish Rhino,0.2,0.35000000000000003,0.15000000000000002,75.0,-25.0,115.0,WIP,$0-1
Icatian Moneychanger,0.2,0.35000000000000003,0.18000000000000002,75.0,-10.0,1010.0,WIP,$0-1
